91529	Despite his tarnished reputation after the events of The Dark Knight, in which he took the rap for Dent's crimes, Batman feels compelled to intervene to assist the city and its police force which is struggling to cope with Bane's plans to destroy the city.	Bane's voice::superhero::batman::trilogy::plot twist::Batman voice::comic books::intense
91542	Sherlock Holmes (Robert Downey Jr.) and his longtime trusted associate, Doctor Watson (Jude Law), take on their arch-nemesis, Professor Moriarty (Jared Harris), with the help of Holmes' older brother Mycroft Holmes (Stephen Fry) and a gypsy named Simza (Noomi Rapace).	mystery::sleuth::dialogue::warmonger::alternate history::long::twist::funny::predictable::private detective::assassin::Guy Ritchie::cheesy::sherlock holmes
91622	Soon after her divorce, a fiction writer returns to her home in small-town Minnesota, looking to rekindle a romance with her ex-boyfriend, who is now happily married and has a newborn daughter.	biting::weak ending::Jason Reitman::satire::Diablo Cody
91630	In the fourth installment of the Mission Impossible series, Ethan Hunt and a new team race against time to track down Hendricks, a dangerous terrorist who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt by the team to stop him at the Kremlin ends in a disaster, with an explosion causing severe damage to the Kremlin and the IMF being implicated in the bombing, forcing the President to invoke Ghost Protocol, under which the IMF is disavowed, and will be offered no help or backup in any form. Undaunted, Ethan and his team chase Hendricks to Dubai, and from there to Mumbai, but several spectacular action sequences later, they might still be too late to stop a disaster.	breathtaking::choreography::visuals::spy team::comedic moments::cinematography::tense::action::thriller
91658	Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker.	foreign culture in english::based on a book::modern::subtle humor::Trent Reznor::suspense::good acting::rape::organized crime::slick::long::sick::americanized movie::corruption::David Fincher::murder::revenge::Daniel Craig::soundtrack::Sweden::serial killer::characters::thriller::mystery::dark::journalism::cast::remake::hacking
91890	Elderly and a virtual prisoner in her own home due to her concerned staff and daughter Carol, Margaret Thatcher, Britain's first woman prime minister, looks back on her life as she clears out her late husband Denis's clothes for the Oxfam shop. Denis is seen as being her rock as she first enters parliament and then runs for the leadership of the Conservative Party, culminating in her eventual premiereship. Now his ghost joins her to comment on her successes and failures, sometimes to her annoyance, generally to her comfort until ultimately, as the clothes are sent to the charity shop, Denis departs from Margaret's life forever.	lacks depth::good performances::humanising::Meryl Streep::british::cinematography::touching::understated::odd framing::based on true story::emotional::good acting::strong female lead
91947	The night after his funeral, Bart, a soldier killed in Iraq gets up out of his grave and seeks out his best friend Joey. At dawn Bart's body falls to the floor, only to reawaken the following dusk. He and his buddy decide that he is a revenant: an articulate zombie that needs to drink blood to arrest the decomposition of his body.	vampires::grotesque::brutal::bloody::black comedy::zombies::living dead
91974	Mankind discover the existence of the Vampire and Lycan species and they begin a war to annihilate the races. When Selene meets with Michael in the harbor, they are hit by a grenade and Selene passes out. Twelve years later, Selene awakes from a cryogenic sleep in the Antigen laboratory and meets the Vampire David. She learns that she had been the subject of the scientist Dr. Jacob Lane and the Vampire and Lycan species have been practically eradicated from Earth. But Selene is still connected to Michael and has visions that she believes that belongs to Michael's sight. However she has a surprise and finds that she has a powerful daughter named Eve that has been raised in the laboratory. Now Selene and David have to protect Eve against the Lycans that intend to use her to inoculate their species against silver.	visually appealing::brutal
91976	In Alaska, a team of oil workers board a flight home; however, they cross a storm and the airplane crashes. Only seven workers survive in the wilderness and John Ottway, who is a huntsman that kills wolves to protect the workers, assumes leadership of the group. Shortly after they learn that they are surrounded by a pack of wolves and Ottway advises that they should seek protection in the woods. But while they walk through the heavy snow, they are chased and attacked by the carnivorous mammals.	survival::man vs. nature::philosophical overtones::plane crash::cinematography::journey::overdramatic::life & death::unrealistic
92008	Freelance covert operative Mallory Kane is hired out by her handler to various global entities to perform jobs which governments can't authorize and heads of state would rather not know about. After a mission to rescue a hostage in Barcelona, Mallory is quickly dispatched on another mission to Dublin. When the operation goes awry and Mallory finds she has been double crossed, she needs to use all of her skills, tricks and abilities to escape an international manhunt, make it back to the United States, protect her family, and exact revenge on those that have betrayed her.	unglamorized spy film::direction::spy on the run::revenge::brutal::ending::cinematography::visually appealing::action::fight choreography::martial arts::character study
